[run number];breeding-habitat-number;feeding-habitat-number;percent-specialized-bees;breeding-habitat-size;max-distance-breed;max-distance-feed;feeding-habitat-size;bee-number;min-distance-breed;min-distance-feed;[step];count specialized-bees;count bees - count specialized-bees;count bees;count crops;count wildflowers;count flowers with [color = cyan];count flowers;sum [seeds] of crops;count agriculture;count feeding-habitat;count breeding-habitat
2054;5;5;0.5;3;1;1;3;10;1;1;2199;1;35;36;25085;450;445;25535;2350;2511;45;45
2062;5;5;0.5;3;1;1;3;10;3;1;2199;0;7;7;25096;267;215;25363;518;2511;45;45
2055;5;5;0.5;3;1;1;3;10;1;1;2199;2;39;41;25094;387;364;25481;2552;2511;45;45
2063;5;5;0.5;3;1;1;3;10;3;1;2199;3;19;22;25180;350;320;25530;1323;2520;36;45
2059;5;5;0.5;3;1;1;3;10;1;5;2199;3;41;44;25189;360;287;25549;2725;2520;36;45
2064;5;5;0.5;3;1;1;3;10;3;1;2199;0;20;20;25174;351;318;25525;1422;2520;36;45
2061;5;5;0.5;3;1;1;3;10;1;5;2199;9;49;58;25091;429;346;25520;3206;2511;45;45
2057;5;5;0.5;3;1;1;3;10;1;3;2199;8;55;63;25082;450;378;25532;3785;2511;45;45
2060;5;5;0.5;3;1;1;3;10;1;5;2199;14;46;60;25096;450;428;25546;3131;2511;45;45
2056;5;5;0.5;3;1;1;3;10;1;3;2199;13;87;100;25095;450;426;25545;5827;2511;45;45
2069;5;5;0.5;3;1;1;3;10;3;5;2199;9;21;30;25181;326;313;25507;1453;2520;36;45
2067;5;5;0.5;3;1;1;3;10;3;3;2199;11;38;49;25084;450;441;25534;2674;2511;45;45
2072;5;5;0.5;3;1;1;3;10;5;1;2199;3;4;7;25269;93;90;25362;298;2529;27;45
2073;5;5;0.5;3;1;1;3;10;5;1;2199;0;14;14;25092;405;375;25497;941;2511;45;45
2071;5;5;0.5;3;1;1;3;10;5;1;2199;2;31;33;25258;270;252;25528;2188;2529;27;45
2074;5;5;0.5;3;1;1;3;10;5;3;2199;4;12;16;25105;450;445;25555;823;2511;45;45
2065;5;5;0.5;3;1;1;3;10;3;3;2199;37;56;93;25082;450;412;25532;3806;2511;45;45
2066;5;5;0.5;3;1;1;3;10;3;3;2199;16;71;87;25074;422;346;25496;5022;2511;45;45
2076;5;5;0.5;3;1;1;3;10;5;3;2199;3;10;13;25175;267;248;25442;699;2520;36;45
2068;5;5;0.5;3;1;1;3;10;3;5;2199;31;69;100;25095;378;356;25473;4844;2511;45;45
2075;5;5;0.5;3;1;1;3;10;5;3;2199;15;48;63;25269;270;151;25539;3303;2529;27;45
2070;5;5;0.5;3;1;1;3;10;3;5;2199;63;89;152;25073;450;432;25523;6384;2511;45;45
2078;5;5;0.5;3;1;1;3;10;5;5;2199;37;45;82;25082;443;292;25525;3161;2511;45;45
2077;5;5;0.5;3;1;1;3;10;5;5;2199;44;68;112;25089;422;322;25511;4844;2511;45;45
2087;5;5;0.5;3;1;1;5;10;1;5;2199;11;41;52;24285;1009;931;25294;2673;2431;125;45
2079;5;5;0.5;3;1;1;3;10;5;5;2199;35;85;120;25081;450;373;25531;5949;2511;45;45
2084;5;5;0.5;3;1;1;5;10;1;3;2199;57;68;125;24549;827;760;25376;4147;2456;100;45
2085;5;5;0.5;3;1;1;5;10;1;3;2199;55;76;131;24290;1067;975;25357;4765;2431;125;45
2081;5;5;0.5;3;1;1;5;10;1;1;2199;77;88;165;24290;1197;1148;25487;5437;2431;125;45
2082;5;5;0.5;3;1;1;5;10;1;1;2199;88;127;215;24285;1246;1156;25531;7926;2431;125;45
2080;5;5;0.5;3;1;1;5;10;1;1;2199;89;178;267;24277;1242;1156;25519;11378;2431;125;45
2083;5;5;0.5;3;1;1;5;10;1;3;2199;89;113;202;24282;1099;924;25381;7342;2431;125;45
2089;5;5;0.5;3;1;1;5;10;3;1;2199;36;66;102;24283;1156;1099;25439;4135;2431;125;45
2086;5;5;0.5;3;1;1;5;10;1;5;2199;91;110;201;24286;1249;1199;25535;7507;2431;125;45
2093;5;5;0.5;3;1;1;5;10;3;3;2199;33;102;135;24279;1234;1163;25513;6849;2431;125;45
2088;5;5;0.5;3;1;1;5;10;1;5;2199;87;102;189;24301;1233;1014;25534;6759;2431;125;45
2092;5;5;0.5;3;1;1;5;10;3;3;2199;53;121;174;24280;1245;1187;25525;7692;2431;125;45
2091;5;5;0.5;3;1;1;5;10;3;1;2199;54;101;155;24285;1073;1036;25358;6681;2431;125;45
2098;5;5;0.5;3;1;1;5;10;5;1;2199;24;45;69;24785;692;668;25477;3042;2481;75;45
2095;5;5;0.5;3;1;1;5;10;3;5;2199;68;71;139;24296;1066;849;25362;4722;2431;125;45
2094;5;5;0.5;3;1;1;5;10;3;3;2199;49;107;156;24294;1227;1161;25521;6718;2431;125;45
2099;5;5;0.5;3;1;1;5;10;5;1;2199;25;43;68;24545;788;760;25333;2690;2456;100;45
2090;5;5;0.5;3;1;1;5;10;3;1;2199;109;99;208;24295;1242;1196;25537;6416;2431;125;45
2096;5;5;0.5;3;1;1;5;10;3;5;2199;49;57;106;24537;849;684;25386;3743;2456;100;45
2097;5;5;0.5;3;1;1;5;10;3;5;2199;32;112;144;24540;911;767;25451;7491;2456;100;45
2107;5;5;0.5;5;1;1;1;10;1;1;2199;0;2;2;24691;32;32;24723;143;2472;4;125
2100;5;5;0.5;3;1;1;5;10;5;1;2199;52;56;108;24786;718;693;25504;3551;2481;75;45
2108;5;5;0.5;5;1;1;1;10;1;1;2199;0;2;2;24718;20;19;24738;131;2474;2;125
2109;5;5;0.5;5;1;1;1;10;1;1;2199;0;8;8;24682;17;8;24699;536;2471;5;125
2110;5;5;0.5;5;1;1;1;10;1;3;2199;0;3;3;24692;25;10;24717;217;2471;5;125
2102;5;5;0.5;3;1;1;5;10;5;3;2199;47;36;83;24299;975;925;25274;2242;2431;125;45
2111;5;5;0.5;5;1;1;1;10;1;3;2199;0;3;3;24697;23;21;24720;241;2471;5;125
2104;5;5;0.5;3;1;1;5;10;5;5;2199;30;37;67;24299;720;542;25019;2520;2431;125;45
2112;5;5;0.5;5;1;1;1;10;1;3;2199;0;4;4;24690;40;38;24730;270;2471;5;125
2113;5;5;0.5;5;1;1;1;10;1;5;2199;0;0;0;24687;36;35;24723;0;2471;5;125
2115;5;5;0.5;5;1;1;1;10;1;5;2199;0;2;2;24692;38;28;24730;130;2471;5;125
2114;5;5;0.5;5;1;1;1;10;1;5;2199;0;6;6;24686;40;39;24726;435;2471;5;125
2116;5;5;0.5;5;1;1;1;10;3;1;2199;0;4;4;24695;26;22;24721;278;2472;4;125
2117;5;5;0.5;5;1;1;1;10;3;1;2199;0;0;0;24738;10;10;24748;0;2475;1;125
2105;5;5;0.5;3;1;1;5;10;5;5;2199;65;67;132;24292;1090;1064;25382;4548;2431;125;45
2101;5;5;0.5;3;1;1;5;10;5;3;2199;72;108;180;24291;1151;922;25442;7154;2431;125;45
2106;5;5;0.5;3;1;1;5;10;5;5;2199;36;82;118;24282;1113;780;25395;5622;2431;125;45
2118;5;5;0.5;5;1;1;1;10;3;1;2199;0;4;4;24726;20;10;24746;253;2474;2;125
2119;5;5;0.5;5;1;1;1;10;3;3;2199;0;3;3;24705;24;20;24729;213;2473;3;125
2120;5;5;0.5;5;1;1;1;10;3;3;2199;0;3;3;24703;20;20;24723;189;2474;2;125
2122;5;5;0.5;5;1;1;1;10;3;5;2199;0;5;5;24693;30;29;24723;326;2471;5;125
2123;5;5;0.5;5;1;1;1;10;3;5;2199;0;1;1;24689;39;38;24728;68;2471;5;125
2121;5;5;0.5;5;1;1;1;10;3;3;2199;0;7;7;24709;26;15;24735;486;2473;3;125
2124;5;5;0.5;5;1;1;1;10;3;5;2199;0;2;2;24689;39;29;24728;135;2471;5;125
2127;5;5;0.5;5;1;1;1;10;5;1;2199;0;1;1;24701;30;30;24731;77;2472;4;125
2125;5;5;0.5;5;1;1;1;10;5;1;2199;0;4;4;24733;0;0;24733;254;2476;0;125
2126;5;5;0.5;5;1;1;1;10;5;1;2199;0;5;5;24701;30;29;24731;340;2473;3;125
2129;5;5;0.5;5;1;1;1;10;5;3;2199;0;3;3;24707;22;19;24729;195;2472;4;125
2128;5;5;0.5;5;1;1;1;10;5;3;2199;0;4;4;24729;10;10;24739;262;2474;2;125
2130;5;5;0.5;5;1;1;1;10;5;3;2199;0;4;4;24735;0;0;24735;270;2476;0;125
2103;5;5;0.5;3;1;1;5;10;5;3;2199;87;143;230;24290;1241;1028;25531;9679;2431;125;45
2131;5;5;0.5;5;1;1;1;10;5;5;2199;0;4;4;24708;20;20;24728;285;2473;3;125
2132;5;5;0.5;5;1;1;1;10;5;5;2199;0;6;6;24734;10;10;24744;427;2475;1;125
2133;5;5;0.5;5;1;1;1;10;5;5;2199;0;3;3;24716;10;9;24726;191;2474;2;125
2138;5;5;0.5;5;1;1;3;10;1;3;2199;28;13;41;24380;358;353;24738;762;2440;36;125
2136;5;5;0.5;5;1;1;3;10;1;1;2199;13;39;52;24282;428;386;24710;2429;2431;45;125
2140;5;5;0.5;5;1;1;3;10;1;5;2199;2;33;35;24386;360;266;24746;2209;2440;36;125
2137;5;5;0.5;5;1;1;3;10;1;3;2199;12;33;45;24284;448;421;24732;2030;2431;45;125
2134;5;5;0.5;5;1;1;3;10;1;1;2199;16;64;80;24299;439;408;24738;4241;2431;45;125
2143;5;5;0.5;5;1;1;3;10;3;1;2199;0;25;25;24558;180;175;24738;1599;2458;18;125
2135;5;5;0.5;5;1;1;3;10;1;1;2199;30;40;70;24281;277;269;24558;2738;2431;45;125
2145;5;5;0.5;5;1;1;3;10;3;1;2199;4;5;9;24458;270;270;24728;336;2449;27;125
2141;5;5;0.5;5;1;1;3;10;1;5;2199;8;20;28;24280;360;337;24640;1335;2431;45;125
2139;5;5;0.5;5;1;1;3;10;1;3;2199;20;70;90;24293;450;381;24743;4554;2431;45;125
2144;5;5;0.5;5;1;1;3;10;3;1;2199;20;21;41;24646;90;84;24736;1399;2467;9;125
2142;5;5;0.5;5;1;1;3;10;1;5;2199;44;44;88;24295;443;377;24738;2926;2431;45;125
2146;5;5;0.5;5;1;1;3;10;3;3;2199;17;8;25;24378;358;343;24736;510;2440;36;125
2149;5;5;0.5;5;1;1;3;10;3;5;2199;13;7;20;24285;441;426;24726;411;2431;45;125
2147;5;5;0.5;5;1;1;3;10;3;3;2199;7;33;40;24299;450;438;24749;2164;2431;45;125
2152;5;5;0.5;5;1;1;3;10;5;1;2199;0;17;17;24476;270;249;24746;1165;2449;27;125
2153;5;5;0.5;5;1;1;3;10;5;1;2199;6;21;27;24378;360;277;24738;1361;2440;36;125
2151;5;5;0.5;5;1;1;3;10;3;5;2199;17;20;37;24387;360;359;24747;1265;2440;36;125
2157;5;5;0.5;5;1;1;3;10;5;3;2199;0;6;6;24645;2;0;24647;474;2467;9;125
2154;5;5;0.5;5;1;1;3;10;5;1;2199;16;31;47;24473;270;267;24743;1990;2449;27;125
2156;5;5;0.5;5;1;1;3;10;5;3;2199;11;18;29;24655;90;88;24745;1156;2467;9;125
2155;5;5;0.5;5;1;1;3;10;5;3;2199;26;21;47;24561;180;179;24741;1380;2458;18;125
2150;5;5;0.5;5;1;1;3;10;3;5;2199;27;61;88;24277;436;250;24713;4046;2431;45;125
2148;5;5;0.5;5;1;1;3;10;3;3;2199;43;105;148;24289;450;329;24739;6880;2431;45;125
2158;5;5;0.5;5;1;1;3;10;5;5;2199;55;26;81;24464;270;267;24734;1706;2449;27;125
2159;5;5;0.5;5;1;1;3;10;5;5;2199;17;66;83;24369;360;326;24729;4365;2440;36;125
2166;5;5;0.5;5;1;1;5;10;1;3;2199;15;29;44;23496;1054;953;24550;1752;2351;125;125
2160;5;5;0.5;5;1;1;3;10;5;5;2199;50;60;110;24299;450;370;24749;4086;2431;45;125
2162;5;5;0.5;5;1;1;5;10;1;1;2199;43;77;120;23498;1185;1141;24683;4448;2351;125;125
2172;5;5;0.5;5;1;1;5;10;3;1;2199;0;1;1;24742;0;0;24742;59;2476;0;125
2164;5;5;0.5;5;1;1;5;10;1;3;2199;25;131;156;23494;1161;936;24655;7499;2351;125;125
2170;5;5;0.5;5;1;1;5;10;3;1;2199;55;29;84;23993;481;470;24474;1865;2401;75;125
2161;5;5;0.5;5;1;1;5;10;1;1;2199;106;39;145;23490;916;812;24406;2481;2351;125;125
2168;5;5;0.5;5;1;1;5;10;1;5;2199;22;91;113;23982;750;404;24732;5911;2401;75;125
2173;5;5;0.5;5;1;1;5;10;3;3;2199;25;16;41;23490;981;962;24471;971;2351;125;125
2171;5;5;0.5;5;1;1;5;10;3;1;2199;31;60;91;24481;250;237;24731;3666;2451;25;125
2169;5;5;0.5;5;1;1;5;10;1;5;2199;68;74;142;23483;1073;847;24556;4717;2351;125;125
2165;5;5;0.5;5;1;1;5;10;1;3;2199;75;91;166;23497;1179;1049;24676;5830;2351;125;125
2167;5;5;0.5;5;1;1;5;10;1;5;2199;88;85;173;23488;1206;1025;24694;5555;2351;125;125
2175;5;5;0.5;5;1;1;5;10;3;3;2199;18;28;46;23490;1004;817;24494;1620;2351;125;125
2163;5;5;0.5;5;1;1;5;10;1;1;2199;114;166;280;23500;1248;1178;24748;9994;2351;125;125
2177;5;5;0.5;5;1;1;5;10;3;5;2199;44;39;83;23487;1004;921;24491;2421;2351;125;125
2174;5;5;0.5;5;1;1;5;10;3;3;2199;83;67;150;23498;755;724;24253;4122;2351;125;125
2182;5;5;0.5;5;1;1;5;10;5;3;2199;20;18;38;23740;501;500;24241;1218;2376;100;125
2183;5;5;0.5;5;1;1;5;10;5;3;2199;0;22;22;24238;232;201;24470;1510;2426;50;125
2179;5;5;0.5;5;1;1;5;10;5;1;2199;10;61;71;23997;674;588;24671;3895;2401;75;125
2176;5;5;0.5;5;1;1;5;10;3;5;2199;49;82;131;23733;1000;971;24733;5191;2376;100;125
2180;5;5;0.5;5;1;1;5;10;5;1;2199;58;52;110;23988;738;726;24726;3429;2401;75;125
2181;5;5;0.5;5;1;1;5;10;5;1;2199;3;116;119;24235;489;219;24724;6841;2426;50;125
2178;5;5;0.5;5;1;1;5;10;3;5;2199;67;63;130;23495;1027;1004;24522;3864;2351;125;125
2184;5;5;0.5;5;1;1;5;10;5;3;2199;17;60;77;24501;250;232;24751;3975;2451;25;125
2186;5;5;0.5;5;1;1;5;10;5;5;2199;40;40;80;23498;1147;1113;24645;2781;2351;125;125
2187;5;5;0.5;5;1;1;5;10;5;5;2199;109;83;192;23496;993;925;24489;5451;2351;125;125
2185;5;5;0.5;5;1;1;5;10;5;5;2199;95;125;220;23497;1236;1140;24733;8268;2351;125;125
